Sales Person,Country,Product,Date,Amount,Boxes Shipped,Boxes Shipped_normalized,Country_Australia,Country_Canada,Country_India,Country_New Zealand,Country_UK,Country_USA
Kaine Padly,UK,50% Dark Bites,2022-02-21,"$3,143 ",67,0.09322033898305085,False,False,False,False,True,False
Roddy Speechley,Canada,Choco Coated Almonds,2022-05-11,"$5,873 ",249,0.3502824858757062,False,True,False,False,False,False
Ches Bonnell,India,50% Dark Bites,2022-04-15,"$11,298 ",313,0.4406779661016949,False,False,True,False,False,False
Oby Sorrel,Canada,Peanut Butter Cubes,2022-06-07,"$12,425 ",167,0.2344632768361582,False,True,False,False,False,False
Oby Sorrel,UK,White Choc,2022-06-27,"$1,715 ",286,0.4025423728813559,False,False,False,False,True,False
Barr Faughny,India,After Nines,2022-07-29,"$8,190 ",109,0.15254237288135594,False,False,True,False,False,False
Wilone O'Kielt,Canada,Smooth Sliky Salty,2022-06-02,"$4,991 ",166,0.2330508474576271,False,True,False,False,False,False
Rafaelita Blaksland,India,Mint Chip Choco,2022-01-26,"$15,491 ",85,0.11864406779661017,False,False,True,False,False,False
Rafaelita Blaksland,Canada,99% Dark & Pure,2022-03-02,"$5,096 ",142,0.19915254237288135,False,True,False,False,False,False
Van Tuxwell,Australia,70% Dark Bites,2022-01-10,"$7,063 ",104,0.14548022598870056,True,False,False,False,False,False
Beverie Moffet,USA,70% Dark Bites,2022-06-27,"$2,275 ",115,0.16101694915254236,False,False,False,False,False,True
Barr Faughny,Canada,Orange Choco,2022-06-30,"$7,602 ",18,0.02401129943502825,False,True,False,False,False,False
Roddy Speechley,Australia,85% Dark Bars,2022-07-08,"$4,200 ",80,0.1115819209039548,True,False,False,False,False,False
Oby Sorrel,India,Spicy Special Slims,2022-06-08,"$11,137 ",88,0.1228813559322034,False,False,True,False,False,False
Jan Morforth,UK,Manuka Honey Choco,2022-08-18,"$3,388 ",212,0.2980225988700565,False,False,False,False,True,False
Kaine Padly,Australia,After Nines,2022-04-08,"$6,832 ",306,0.4307909604519774,True,False,False,False,False,False
Wilone O'Kielt,Canada,Fruit & Nut Bars,2022-08-08,"$3,437 ",181,0.2542372881355932,False,True,False,False,False,False
Wilone O'Kielt,UK,Milk Bars,2022-08-26,$301 ,65,0.0903954802259887,False,False,False,False,True,False
Oby Sorrel,Canada,Fruit & Nut Bars,2022-01-14,"$1,869 ",158,0.22175141242937854,False,True,False,False,False,False
Dennison Crosswaite,USA,Baker's Choco Chips,2022-08-11,"$17,465 ",271,0.3813559322033898,False,False,False,False,False,True
Madelene Upcott,USA,Almond Choco,2022-05-31,"$10,143 ",24,0.03248587570621469,False,False,False,False,False,True
Van Tuxwell,New Zealand,50% Dark Bites,2022-07-11,"$3,626 ",10,0.012711864406779662,False,False,False,True,False,False
Karlen McCaffrey,Canada,Caramel Stuffed Bars,2022-03-02,"$3,346 ",304,0.4279661016949153,False,True,False,False,False,False
Madelene Upcott,Australia,Raspberry Choco,2022-07-13,"$6,321 ",88,0.1228813559322034,True,False,False,False,False,False
Rafaelita Blaksland,UK,Spicy Special Slims,2022-08-03,"$9,345 ",133,0.1864406779661017,False,False,False,False,True,False
Curtice Advani,UK,Peanut Butter Cubes,2022-03-01,"$15,008 ",165,0.23163841807909605,False,False,False,False,True,False
Kelci Walkden,New Zealand,White Choc,2022-04-13,"$7,609 ",150,0.21045197740112995,False,False,False,True,False,False
Beverie Moffet,Canada,Fruit & Nut Bars,2022-02-14,"$10,332 ",180,0.2528248587570621,False,True,False,False,False,False
Mallorie Waber,India,White Choc,2022-07-26,$819 ,213,0.2994350282485876,False,False,True,False,False,False
Brien Boise,UK,Drinking Coco,2022-01-27,"$5,754 ",133,0.1864406779661017,False,False,False,False,True,False
Jehu Rudeforth,India,Peanut Butter Cubes,2022-04-14,$28 ,446,0.6285310734463276,False,False,True,False,False,False
Oby Sorrel,USA,Almond Choco,2022-05-19,"$6,440 ",141,0.1977401129943503,False,False,False,False,False,True
Husein Augar,India,Eclairs,2022-02-09,"$4,956 ",58,0.08050847457627118,False,False,True,False,False,False
Brien Boise,UK,Spicy Special Slims,2022-05-25,"$2,352 ",58,0.08050847457627118,False,False,False,False,True,False
Oby Sorrel,Australia,Manuka Honey Choco,2022-01-26,"$3,906 ",76,0.1059322033898305,True,False,False,False,False,False
Beverie Moffet,India,White Choc,2022-07-04,"$1,813 ",296,0.4166666666666667,False,False,True,False,False,False
Ches Bonnell,India,Almond Choco,2022-04-13,"$11,788 ",73,0.1016949152542373,False,False,True,False,False,False
Gigi Bohling,Australia,Smooth Sliky Salty,2022-01-25,"$5,768 ",119,0.16666666666666666,True,False,False,False,False,False
Camilla Castle,USA,85% Dark Bars,2022-04-25,"$2,401 ",78,0.10875706214689265,False,False,False,False,False,True
Camilla Castle,USA,Eclairs,2022-06-10,"$4,515 ",392,0.5522598870056498,False,False,False,False,False,True
Madelene Upcott,New Zealand,White Choc,2022-08-22,"$10,794 ",51,0.07062146892655367,False,False,False,True,False,False
Van Tuxwell,India,After Nines,2022-06-27,"$13,706 ",207,0.2909604519774011,False,False,True,False,False,False
Husein Augar,India,Orange Choco,2022-06-30,"$4,361 ",40,0.05508474576271186,False,False,True,False,False,False
Jehu Rudeforth,India,Almond Choco,2022-08-30,"$10,122 ",100,0.13983050847457626,False,False,True,False,False,False
Karlen McCaffrey,Australia,Raspberry Choco,2022-08-23,$994 ,57,0.07909604519774012,True,False,False,False,False,False
Camilla Castle,New Zealand,99% Dark & Pure,2022-08-26,"$2,268 ",42,0.05790960451977401,False,False,False,True,False,False
Gigi Bohling,Australia,Orange Choco,2022-03-09,$574 ,156,0.2189265536723164,True,False,False,False,False,False
Kelci Walkden,UK,Drinking Coco,2022-04-20,"$1,792 ",23,0.031073446327683617,False,False,False,False,True,False
Mallorie Waber,Canada,Caramel Stuffed Bars,2022-06-10,"$4,844 ",539,0.7598870056497176,False,True,False,False,False,False
Husein Augar,Australia,Organic Choco Syrup,2022-02-08,$938 ,158,0.22175141242937854,True,False,False,False,False,False
Brien Boise,Australia,White Choc,2022-08-25,"$4,879 ",22,0.029661016949152543,True,False,False,False,False,False
Dotty Strutley,India,Peanut Butter Cubes,2022-02-16,"$9,107 ",73,0.1016949152542373,False,False,True,False,False,False
Dennison Crosswaite,UK,99% Dark & Pure,2022-05-30,"$12,187 ",27,0.03672316384180791,False,False,False,False,True,False
Gigi Bohling,New Zealand,50% Dark Bites,2022-06-29,"$5,670 ",64,0.08898305084745763,False,False,False,True,False,False
Gigi Bohling,USA,Milk Bars,2022-06-16,$476 ,133,0.1864406779661017,False,False,False,False,False,True
Brien Boise,UK,Caramel Stuffed Bars,2022-03-04,"$2,681 ",149,0.20903954802259886,False,False,False,False,True,False
Curtice Advani,New Zealand,Peanut Butter Cubes,2022-03-15,"$1,533 ",434,0.6115819209039548,False,False,False,True,False,False
Curtice Advani,New Zealand,50% Dark Bites,2022-01-27,"$9,765 ",85,0.11864406779661017,False,False,False,True,False,False
Beverie Moffet,Canada,Drinking Coco,2022-07-05,$994 ,118,0.1652542372881356,False,True,False,False,False,False
Barr Faughny,USA,Caramel Stuffed Bars,2022-03-29,"$3,318 ",299,0.4209039548022599,False,False,False,False,False,True
Mallorie Waber,Canada,Almond Choco,2022-05-12,"$4,214 ",35,0.0480225988700565,False,True,False,False,False,False
Oby Sorrel,USA,Drinking Coco,2022-03-11,"$7,714 ",44,0.06073446327683616,False,False,False,False,False,True
Brien Boise,New Zealand,Eclairs,2022-07-11,"$4,690 ",299,0.4209039548022599,False,False,False,True,False,False
Gunar Cockshoot,New Zealand,Choco Coated Almonds,2022-08-01,"$13,062 ",62,0.08615819209039548,False,False,False,True,False,False
Gunar Cockshoot,UK,Spicy Special Slims,2022-02-16,"$12,488 ",200,0.2810734463276836,False,False,False,False,True,False
Curtice Advani,USA,After Nines,2022-04-13,"$14,147 ",235,0.3305084745762712,False,False,False,False,False,True
Oby Sorrel,India,Choco Coated Almonds,2022-02-14,$49 ,363,0.5112994350282486,False,False,True,False,False,False
Ches Bonnell,Australia,Peanut Butter Cubes,2022-03-14,"$10,199 ",68,0.09463276836158192,True,False,False,False,False,False
Oby Sorrel,Australia,Spicy Special Slims,2022-04-26,"$11,389 ",26,0.03531073446327684,True,False,False,False,False,False
Jehu Rudeforth,Canada,Manuka Honey Choco,2022-04-05,"$3,584 ",200,0.2810734463276836,False,True,False,False,False,False
Camilla Castle,Canada,Drinking Coco,2022-03-03,"$12,481 ",264,0.3714689265536723,False,True,False,False,False,False
Kaine Padly,USA,Spicy Special Slims,2022-06-13,"$2,107 ",175,0.2457627118644068,False,False,False,False,False,True
Marney O'Breen,New Zealand,70% Dark Bites,2022-02-14,"$8,603 ",352,0.4957627118644068,False,False,False,True,False,False
Roddy Speechley,New Zealand,99% Dark & Pure,2022-04-18,"$7,483 ",183,0.2570621468926554,False,False,False,True,False,False
Oby Sorrel,New Zealand,85% Dark Bars,2022-02-01,"$3,381 ",417,0.5875706214689266,False,False,False,True,False,False
Dotty Strutley,New Zealand,Orange Choco,2022-08-04,"$2,030 ",146,0.20480225988700565,False,False,False,True,False,False
Andria Kimpton,New Zealand,Almond Choco,2022-04-05,"$6,559 ",158,0.22175141242937854,False,False,False,True,False,False
Karlen McCaffrey,Australia,99% Dark & Pure,2022-01-26,"$10,822 ",168,0.23587570621468926,True,False,False,False,False,False
Kaine Padly,UK,After Nines,2022-01-21,"$18,697 ",176,0.24717514124293785,False,False,False,False,True,False
Kaine Padly,Canada,After Nines,2022-08-22,"$5,845 ",172,0.24152542372881355,False,True,False,False,False,False
Kaine Padly,UK,Drinking Coco,2022-01-27,"$2,317 ",224,0.3149717514124294,False,False,False,False,True,False
Rafaelita Blaksland,UK,50% Dark Bites,2022-02-16,"$10,150 ",68,0.09463276836158192,False,False,False,False,True,False
Dotty Strutley,USA,Raspberry Choco,2022-01-03,"$3,437 ",46,0.0635593220338983,False,False,False,False,False,True
Karlen McCaffrey,USA,White Choc,2022-08-24,"$4,592 ",2,0.0014124293785310734,False,False,False,False,False,True
Oby Sorrel,USA,Spicy Special Slims,2022-02-07,"$5,691 ",417,0.5875706214689266,False,False,False,False,False,True
Mallorie Waber,Australia,Smooth Sliky Salty,2022-02-11,"$4,158 ",109,0.15254237288135594,True,False,False,False,False,False
Kaine Padly,Canada,Organic Choco Syrup,2022-03-29,"$5,684 ",81,0.11299435028248588,False,True,False,False,False,False
Marney O'Breen,USA,Peanut Butter Cubes,2022-06-15,$693 ,350,0.4929378531073446,False,False,False,False,False,True
Dennison Crosswaite,UK,Smooth Sliky Salty,2022-04-26,$546 ,142,0.19915254237288135,False,False,False,False,True,False
Brien Boise,Australia,Organic Choco Syrup,2022-07-15,"$4,263 ",264,0.3714689265536723,True,False,False,False,False,False
Beverie Moffet,India,Organic Choco Syrup,2022-06-23,"$1,036 ",20,0.026836158192090395,False,False,True,False,False,False
Dennison Crosswaite,Australia,Baker's Choco Chips,2022-01-11,"$13,846 ",421,0.5932203389830508,True,False,False,False,False,False
Beverie Moffet,UK,50% Dark Bites,2022-02-09,"$2,499 ",271,0.3813559322033898,False,False,False,False,True,False
Van Tuxwell,UK,Almond Choco,2022-06-06,"$10,689 ",204,0.2867231638418079,False,False,False,False,True,False
Dotty Strutley,UK,Caramel Stuffed Bars,2022-08-10,"$5,768 ",235,0.3305084745762712,False,False,False,False,True,False
Wilone O'Kielt,Australia,Smooth Sliky Salty,2022-01-04,"$2,226 ",46,0.0635593220338983,True,False,False,False,False,False
Andria Kimpton,Canada,70% Dark Bites,2022-04-08,"$10,262 ",15,0.01977401129943503,False,True,False,False,False,False
Barr Faughny,UK,Milk Bars,2022-03-02,"$3,864 ",430,0.6059322033898306,False,False,False,False,True,False
Van Tuxwell,Canada,Drinking Coco,2022-06-15,"$4,900 ",709,1.0,False,True,False,False,False,False
Jehu Rudeforth,Australia,After Nines,2022-02-14,"$5,250 ",47,0.06497175141242938,True,False,False,False,False,False
Husein Augar,UK,After Nines,2022-07-05,"$3,507 ",380,0.5353107344632768,False,False,False,False,True,False
Barr Faughny,India,Mint Chip Choco,2022-01-12,"$7,413 ",465,0.655367231638418,False,False,True,False,False,False
Curtice Advani,India,Mint Chip Choco,2022-03-03,"$8,155 ",96,0.134180790960452,False,False,True,False,False,False
Jehu Rudeforth,New Zealand,Milk Bars,2022-05-18,"$2,478 ",188,0.2641242937853107,False,False,False,True,False,False
Gunar Cockshoot,India,Caramel Stuffed Bars,2022-07-28,"$2,471 ",202,0.2838983050847458,False,False,True,False,False,False
Curtice Advani,UK,Manuka Honey Choco,2022-02-07,"$1,666 ",106,0.1483050847457627,False,False,False,False,True,False
Andria Kimpton,India,Orange Choco,2022-05-30,$301 ,421,0.5932203389830508,False,False,True,False,False,False
Mallorie Waber,Australia,Raspberry Choco,2022-04-25,"$8,400 ",27,0.03672316384180791,True,False,False,False,False,False
Beverie Moffet,Canada,85% Dark Bars,2022-02-16,"$6,139 ",45,0.062146892655367235,False,True,False,False,False,False
Kelci Walkden,Australia,Drinking Coco,2022-05-04,"$1,288 ",60,0.08333333333333333,True,False,False,False,False,False
Van Tuxwell,Canada,70% Dark Bites,2022-06-02,"$7,077 ",77,0.10734463276836158,False,True,False,False,False,False
Dennison Crosswaite,USA,Caramel Stuffed Bars,2022-07-11,"$2,317 ",464,0.653954802259887,False,False,False,False,False,True
Beverie Moffet,New Zealand,Spicy Special Slims,2022-06-07,$63 ,60,0.08333333333333333,False,False,False,True,False,False
Jan Morforth,UK,Almond Choco,2022-07-06,"$9,744 ",157,0.22033898305084745,False,False,False,False,True,False
Husein Augar,India,Raspberry Choco,2022-06-15,"$9,954 ",154,0.21610169491525424,False,False,True,False,False,False
Dotty Strutley,India,Mint Chip Choco,2022-04-14,"$1,260 ",239,0.3361581920903955,False,False,True,False,False,False
Camilla Castle,India,Drinking Coco,2022-08-08,$469 ,163,0.2288135593220339,False,False,True,False,False,False
Marney O'Breen,UK,Drinking Coco,2022-03-29,$973 ,28,0.038135593220338986,False,False,False,False,True,False
Roddy Speechley,Australia,Organic Choco Syrup,2022-07-04,"$3,647 ",76,0.1059322033898305,True,False,False,False,False,False
Ches Bonnell,India,99% Dark & Pure,2022-02-16,$455 ,96,0.134180790960452,False,False,True,False,False,False
Rafaelita Blaksland,Canada,Spicy Special Slims,2022-05-02,"$2,520 ",156,0.2189265536723164,False,True,False,False,False,False
Van Tuxwell,India,Eclairs,2022-07-21,"$10,500 ",106,0.1483050847457627,False,False,True,False,False,False
Gunar Cockshoot,Australia,99% Dark & Pure,2022-08-18,"$7,952 ",235,0.3305084745762712,True,False,False,False,False,False
Kaine Padly,USA,85% Dark Bars,2022-06-22,$483 ,259,0.3644067796610169,False,False,False,False,False,True
Camilla Castle,UK,Peanut Butter Cubes,2022-07-19,"$4,872 ",126,0.1765536723163842,False,False,False,False,True,False
Madelene Upcott,UK,Peanut Butter Cubes,2022-08-12,"$7,756 ",85,0.11864406779661017,False,False,False,False,True,False
Madelene Upcott,USA,Choco Coated Almonds,2022-06-07,"$5,446 ",132,0.1850282485875706,False,False,False,False,False,True
Marney O'Breen,Canada,Peanut Butter Cubes,2022-03-08,"$6,594 ",91,0.1271186440677966,False,True,False,False,False,False
Ches Bonnell,Australia,Choco Coated Almonds,2022-04-08,"$1,470 ",167,0.2344632768361582,True,False,False,False,False,False
Curtice Advani,Canada,Eclairs,2022-05-06,$721 ,203,0.2853107344632768,False,True,False,False,False,False
Roddy Speechley,India,Drinking Coco,2022-05-31,"$4,494 ",11,0.014124293785310734,False,False,True,False,False,False
Van Tuxwell,Australia,Mint Chip Choco,2022-01-13,"$2,674 ",295,0.4152542372881356,True,False,False,False,False,False
Dennison Crosswaite,USA,70% Dark Bites,2022-03-15,$658 ,77,0.10734463276836158,False,False,False,False,False,True
Andria Kimpton,Canada,Peanut Butter Cubes,2022-02-16,"$1,127 ",319,0.4491525423728814,False,True,False,False,False,False
Gigi Bohling,USA,70% Dark Bites,2022-01-14,"$7,364 ",196,0.2754237288135593,False,False,False,False,False,True
Rafaelita Blaksland,Australia,White Choc,2022-03-21,"$6,818 ",102,0.1426553672316384,True,False,False,False,False,False
Roddy Speechley,Canada,Drinking Coco,2022-05-17,"$6,776 ",312,0.4392655367231638,False,True,False,False,False,False
Camilla Castle,New Zealand,85% Dark Bars,2022-08-08,"$15,099 ",55,0.07627118644067797,False,False,False,True,False,False
Madelene Upcott,Canada,Milk Bars,2022-04-26,"$3,612 ",82,0.11440677966101695,False,True,False,False,False,False
Madelene Upcott,Australia,70% Dark Bites,2022-04-15,"$3,710 ",260,0.365819209039548,True,False,False,False,False,False
Oby Sorrel,Canada,Eclairs,2022-05-19,"$6,111 ",591,0.8333333333333334,False,True,False,False,False,False
Dennison Crosswaite,Canada,Drinking Coco,2022-01-10,"$2,702 ",24,0.03248587570621469,False,True,False,False,False,False
Mallorie Waber,New Zealand,After Nines,2022-05-04,$483 ,228,0.3206214689265537,False,False,False,True,False,False
Roddy Speechley,Canada,White Choc,2022-04-05,"$5,887 ",268,0.3771186440677966,False,True,False,False,False,False
Andria Kimpton,India,After Nines,2022-01-17,$952 ,68,0.09463276836158192,False,False,True,False,False,False
Roddy Speechley,India,Spicy Special Slims,2022-03-22,"$10,647 ",173,0.24293785310734464,False,False,True,False,False,False
Dotty Strutley,Australia,White Choc,2022-07-05,"$6,055 ",93,0.12994350282485875,True,False,False,False,False,False
Oby Sorrel,Canada,Orange Choco,2022-04-27,"$8,757 ",338,0.4759887005649718,False,True,False,False,False,False
Kaine Padly,Canada,Almond Choco,2022-08-12,"$6,055 ",73,0.1016949152542373,False,True,False,False,False,False
Jan Morforth,UK,Baker's Choco Chips,2022-03-11,$721 ,251,0.3531073446327684,False,False,False,False,True,False
Jehu Rudeforth,UK,Fruit & Nut Bars,2022-05-13,"$8,589 ",229,0.3220338983050847,False,False,False,False,True,False
Dennison Crosswaite,USA,Smooth Sliky Salty,2022-05-12,"$11,781 ",91,0.1271186440677966,False,False,False,False,False,True
Brien Boise,USA,Raspberry Choco,2022-01-12,$672 ,194,0.2725988700564972,False,False,False,False,False,True
Madelene Upcott,New Zealand,Milk Bars,2022-03-29,"$12,558 ",403,0.5677966101694916,False,False,False,True,False,False
Roddy Speechley,India,50% Dark Bites,2022-03-14,"$8,337 ",12,0.015536723163841809,False,False,True,False,False,False
Barr Faughny,New Zealand,99% Dark & Pure,2022-05-24,"$8,134 ",195,0.2740112994350282,False,False,False,True,False,False
Dennison Crosswaite,Canada,Organic Choco Syrup,2022-01-28,"$8,491 ",75,0.10451977401129943,False,True,False,False,False,False
Beverie Moffet,India,Almond Choco,2022-05-24,"$3,066 ",96,0.134180790960452,False,False,True,False,False,False
Brien Boise,Australia,Peanut Butter Cubes,2022-08-19,$301 ,205,0.288135593220339,True,False,False,False,False,False
Karlen McCaffrey,Australia,Spicy Special Slims,2022-05-17,"$4,410 ",323,0.4548022598870056,True,False,False,False,False,False
Jehu Rudeforth,USA,White Choc,2022-06-07,"$6,559 ",119,0.16666666666666666,False,False,False,False,False,True
Ches Bonnell,Canada,Organic Choco Syrup,2022-07-26,$574 ,217,0.3050847457627119,False,True,False,False,False,False
Dotty Strutley,India,Eclairs,2022-07-28,"$2,086 ",384,0.5409604519774012,False,False,True,False,False,False
Karlen McCaffrey,India,70% Dark Bites,2022-05-23,"$5,075 ",344,0.4844632768361582,False,False,True,False,False,False
